order_id,customer_id,menu_year,menu_week,order_date,delivery_date,status
500497,1089,2025,52,2025-12-16,2025-12-22,completed
500498,1091,2025,52,2025-12-14,2025-12-22,completed
500499,1094,2025,52,2025-12-14,2025-12-22,completed
500500,1095,2025,52,2025-12-15,2025-12-22,completed
500501,1096,2025,52,2025-12-14,2025-12-22,completed
500502,1097,2025,52,2025-12-13,2025-12-22,completed
500503,1099,2025,52,2025-12-14,2025-12-22,completed
500504,1100,2025,52,2025-12-13,2025-12-22,completed
500505,1101,2025,52,2025-12-14,2025-12-22,completed
500506,1102,2025,52,2025-12-15,2025-12-22,completed
500507,1103,2025,52,2025-12-14,2025-12-22,completed
500508,1106,2025,52,2025-12-14,2025-12-22,cancelled
500509,1107,2025,52,2025-12-15,2025-12-22,completed
500510,1108,2025,52,2025-12-13,2025-12-22,completed
500511,1110,2025,52,2025-12-16,2025-12-22,completed
500512,1111,2025,52,2025-12-14,2025-12-22,completed
500513,1112,2025,52,2025-12-14,2025-12-22,completed
500514,1116,2025,52,2025-12-16,2025-12-22,completed
500515,1117,2025,52,2025-12-14,2025-12-22,completed
500516,1120,2025,52,2025-12-13,2025-12-22,completed
500517,1123,2025,52,2025-12-16,2025-12-22,completed
500518,1124,2025,52,2025-12-13,2025-12-22,completed
500519,1127,2025,52,2025-12-14,2025-12-22,completed
500520,1130,2025,52,2025-12-15,2025-12-22,completed
500521,1131,2025,52,2025-12-15,2025-12-22,completed
500522,1132,2025,52,2025-12-15,2025-12-22,completed
500523,1133,2025,52,2025-12-15,2025-12-22,completed
500524,1134,2025,52,2025-12-15,2025-12-22,completed
500525,1135,2025,52,2025-12-16,2025-12-22,completed
500526,1136,2025,52,2025-12-13,2025-12-22,completed
500527,1137,2025,52,2025-12-16,2025-12-22,completed
500528,1140,2025,52,2025-12-16,2025-12-22,completed
500529,1141,2025,52,2025-12-15,2025-12-22,completed
500530,1143,2025,52,2025-12-16,2025-12-22,completed
500531,1144,2025,52,2025-12-13,2025-12-22,completed
500532,1145,2025,52,2025-12-13,2025-12-22,completed
500533,1146,2025,52,2025-12-15,2025-12-22,completed
500534,1147,2025,52,2025-12-13,2025-12-22,completed
500535,1148,2025,52,2025-12-15,2025-12-22,completed
500536,1149,2025,52,2025-12-13,2025-12-22,failed
500537,1150,2025,52,2025-12-16,2025-12-22,completed
500538,1151,2025,52,2025-12-15,2025-12-22,completed
500539,1152,2025,52,2025-12-13,2025-12-22,completed
500540,1154,2025,52,2025-12-13,2025-12-22,completed
500541,1155,2025,52,2025-12-16,2025-12-22,completed
500542,1156,2025,52,2025-12-16,2025-12-22,completed
500543,1158,2025,52,2025-12-16,2025-12-22,failed
500544,1159,2025,52,2025-12-15,2025-12-22,completed
500545,1160,2025,52,2025-12-14,2025-12-22,completed
500546,1161,2025,52,2025-12-13,2025-12-22,completed
500547,1162,2025,52,2025-12-16,2025-12-22,cancelled
500548,1164,2025,52,2025-12-15,2025-12-22,completed
500549,1165,2025,52,2025-12-14,2025-12-22,completed
500550,1166,2025,52,2025-12-15,2025-12-22,completed
500551,1167,2025,52,2025-12-13,2025-12-22,completed
500552,1168,2025,52,2025-12-15,2025-12-22,completed
500553,1169,2025,52,2025-12-13,2025-12-22,completed
500554,1171,2025,52,2025-12-13,2025-12-22,completed
500555,1172,2025,52,2025-12-15,2025-12-22,completed
500556,1173,2025,52,2025-12-16,2025-12-22,cancelled
500557,1176,2025,52,2025-12-15,2025-12-22,completed
500558,1178,2025,52,2025-12-15,2025-12-22,completed
500559,1181,2025,52,2025-12-13,2025-12-22,completed
500560,1182,2025,52,2025-12-14,2025-12-22,completed
500561,1183,2025,52,2025-12-15,2025-12-22,completed
500562,1185,2025,52,2025-12-13,2025-12-22,completed
500563,1186,2025,52,2025-12-13,2025-12-22,completed
500564,1189,2025,52,2025-12-15,2025-12-22,completed
500565,1191,2025,52,2025-12-14,2025-12-22,completed
500566,1194,2025,52,2025-12-15,2025-12-22,completed
500567,1196,2025,52,2025-12-14,2025-12-22,completed
500568,1199,2025,52,2025-12-15,2025-12-22,completed
500569,1200,2025,52,2025-12-15,2025-12-22,completed
500570,1201,2025,52,2025-12-16,2025-12-22,completed
500571,1203,2025,52,2025-12-13,2025-12-22,completed
500572,1204,2025,52,2025-12-15,2025-12-22,completed
500573,1206,2025,52,2025-12-13,2025-12-22,completed
500574,1207,2025,52,2025-12-14,2025-12-22,cancelled
500575,1210,2025,52,2025-12-15,2025-12-22,completed
500576,1211,2025,52,2025-12-13,2025-12-22,completed
500577,1212,2025,52,2025-12-15,2025-12-22,completed
500578,1213,2025,52,2025-12-15,2025-12-22,completed
500579,1214,2025,52,2025-12-13,2025-12-22,completed
500580,1216,2025,52,2025-12-14,2025-12-22,completed
500581,1218,2025,52,2025-12-13,2025-12-22,completed
500582,1219,2025,52,2025-12-15,2025-12-22,cancelled
500583,1220,2025,52,2025-12-16,2025-12-22,cancelled
500584,1001,2026,1,2025-12-20,2025-12-29,completed
500585,1002,2026,1,2025-12-22,2025-12-29,cancelled
500586,1003,2026,1,2025-12-21,2025-12-29,completed
500587,1004,2026,1,2025-12-21,2025-12-29,completed
500588,1005,2026,1,2025-12-22,2025-12-29,completed
500589,1008,2026,1,2025-12-22,2025-12-29,completed
500590,1009,2026,1,2025-12-21,2025-12-29,failed
500591,1011,2026,1,2025-12-22,2025-12-29,completed
500592,1013,2026,1,2025-12-23,2025-12-29,completed
500593,1015,2026,1,2025-12-22,2025-12-29,completed
500594,1016,2026,1,2025-12-21,2025-12-29,completed
500595,1017,2026,1,2025-12-21,2025-12-29,completed
500596,1019,2026,1,2025-12-20,2025-12-29,completed
500597,1020,2026,1,2025-12-21,2025-12-29,completed
500598,1021,2026,1,2025-12-22,2025-12-29,completed
500599,1023,2026,1,2025-12-21,2025-12-29,completed
500600,1024,2026,1,2025-12-20,2025-12-29,completed
500601,1027,2026,1,2025-12-23,2025-12-29,completed
500602,1028,2026,1,2025-12-20,2025-12-29,completed
500603,1030,2026,1,2025-12-21,2025-12-29,completed
500604,1033,2026,1,2025-12-21,2025-12-29,completed
500605,1034,2026,1,2025-12-20,2025-12-29,completed
500606,1035,2026,1,2025-12-22,2025-12-29,completed
500607,1038,2026,1,2025-12-23,2025-12-29,completed
500608,1039,2026,1,2025-12-21,2025-12-29,completed
500609,1040,2026,1,2025-12-20,2025-12-29,completed
500610,1041,2026,1,2025-12-23,2025-12-29,completed
500611,1042,2026,1,2025-12-22,2025-12-29,completed
500612,1043,2026,1,2025-12-22,2025-12-29,completed
500613,1044,2026,1,2025-12-21,2025-12-29,cancelled
500614,1047,2026,1,2025-12-23,2025-12-29,completed
500615,1048,2026,1,2025-12-22,2025-12-29,completed
500616,1049,2026,1,2025-12-22,2025-12-29,completed
500617,1051,2026,1,2025-12-20,2025-12-29,completed
500618,1053,2026,1,2025-12-20,2025-12-29,cancelled
500619,1054,2026,1,2025-12-23,2025-12-29,completed
500620,1056,2026,1,2025-12-20,2025-12-29,completed
500621,1057,2026,1,2025-12-21,2025-12-29,completed
500622,1058,2026,1,2025-12-20,2025-12-29,completed
500623,1059,2026,1,2025-12-22,2025-12-29,completed
500624,1060,2026,1,2025-12-22,2025-12-29,completed
500625,1061,2026,1,2025-12-21,2025-12-29,completed
500626,1062,2026,1,2025-12-21,2025-12-29,completed
500627,1064,2026,1,2025-12-23,2025-12-29,completed
500628,1065,2026,1,2025-12-21,2025-12-29,completed
500629,1066,2026,1,2025-12-21,2025-12-29,completed
500630,1069,2026,1,2025-12-20,2025-12-29,completed
500631,1070,2026,1,2025-12-23,2025-12-29,completed
500632,1073,2026,1,2025-12-20,2025-12-29,completed
500633,1074,2026,1,2025-12-22,2025-12-29,completed
500634,1075,2026,1,2025-12-23,2025-12-29,completed
500635,1079,2026,1,2025-12-20,2025-12-29,completed
500636,1080,2026,1,2025-12-21,2025-12-29,completed
500637,1083,2026,1,2025-12-20,2025-12-29,completed
500638,1084,2026,1,2025-12-22,2025-12-29,completed
500639,1086,2026,1,2025-12-23,2025-12-29,completed
500640,1087,2026,1,2025-12-21,2025-12-29,cancelled
500641,1088,2026,1,2025-12-22,2025-12-29,completed
500642,1089,2026,1,2025-12-21,2025-12-29,completed
500643,1090,2026,1,2025-12-21,2025-12-29,cancelled
500644,1091,2026,1,2025-12-23,2025-12-29,completed
500645,1093,2026,1,2025-12-23,2025-12-29,completed
500646,1095,2026,1,2025-12-23,2025-12-29,cancelled
500647,1096,2026,1,2025-12-21,2025-12-29,completed
500648,1097,2026,1,2025-12-20,2025-12-29,completed
500649,1100,2026,1,2025-12-22,2025-12-29,completed
500650,1101,2026,1,2025-12-20,2025-12-29,completed
500651,1102,2026,1,2025-12-23,2025-12-29,completed
500652,1106,2026,1,2025-12-21,2025-12-29,completed
500653,1107,2026,1,2025-12-22,2025-12-29,completed
500654,1108,2026,1,2025-12-20,2025-12-29,completed
500655,1109,2026,1,2025-12-22,2025-12-29,completed
500656,1110,2026,1,2025-12-20,2025-12-29,completed
500657,1111,2026,1,2025-12-23,2025-12-29,completed
500658,1112,2026,1,2025-12-22,2025-12-29,completed
500659,1113,2026,1,2025-12-22,2025-12-29,completed
500660,1114,2026,1,2025-12-22,2025-12-29,completed
500661,1115,2026,1,2025-12-21,2025-12-29,completed
500662,1116,2026,1,2025-12-23,2025-12-29,completed
500663,1117,2026,1,2025-12-21,2025-12-29,completed
500664,1118,2026,1,2025-12-20,2025-12-29,completed
500665,1120,2026,1,2025-12-23,2025-12-29,cancelled
500666,1121,2026,1,2025-12-20,2025-12-29,completed
500667,1122,2026,1,2025-12-23,2025-12-29,completed
500668,1123,2026,1,2025-12-20,2025-12-29,completed
500669,1124,2026,1,2025-12-20,2025-12-29,completed
500670,1126,2026,1,2025-12-21,2025-12-29,completed
500671,1127,2026,1,2025-12-20,2025-12-29,completed
500672,1129,2026,1,2025-12-23,2025-12-29,completed
500673,1130,2026,1,2025-12-20,2025-12-29,completed
500674,1131,2026,1,2025-12-20,2025-12-29,completed
500675,1132,2026,1,2025-12-23,2025-12-29,completed
500676,1133,2026,1,2025-12-20,2025-12-29,completed
500677,1135,2026,1,2025-12-23,2025-12-29,failed
500678,1136,2026,1,2025-12-23,2025-12-29,completed
500679,1137,2026,1,2025-12-22,2025-12-29,failed
500680,1138,2026,1,2025-12-21,2025-12-29,completed
500681,1139,2026,1,2025-12-23,2025-12-29,completed
500682,1141,2026,1,2025-12-22,2025-12-29,completed
500683,1142,2026,1,2025-12-22,2025-12-29,completed
500684,1143,2026,1,2025-12-22,2025-12-29,completed
500685,1144,2026,1,2025-12-20,2025-12-29,completed
500686,1149,2026,1,2025-12-22,2025-12-29,completed
500687,1150,2026,1,2025-12-21,2025-12-29,completed
500688,1151,2026,1,2025-12-22,2025-12-29,completed
500689,1152,2026,1,2025-12-21,2025-12-29,completed
500690,1155,2026,1,2025-12-23,2025-12-29,completed
500691,1158,2026,1,2025-12-21,2025-12-29,completed
500692,1160,2026,1,2025-12-20,2025-12-29,completed
500693,1161,2026,1,2025-12-20,2025-12-29,completed
500694,1162,2026,1,2025-12-23,2025-12-29,completed
500695,1167,2026,1,2025-12-20,2025-12-29,completed
500696,1168,2026,1,2025-12-22,2025-12-29,cancelled
500697,1169,2026,1,2025-12-20,2025-12-29,completed
500698,1170,2026,1,2025-12-23,2025-12-29,completed
500699,1172,2026,1,2025-12-22,2025-12-29,completed
500700,1173,2026,1,2025-12-22,2025-12-29,cancelled
500701,1177,2026,1,2025-12-20,2025-12-29,completed
500702,1178,2026,1,2025-12-23,2025-12-29,completed
500703,1179,2026,1,2025-12-20,2025-12-29,completed
500704,1180,2026,1,2025-12-21,2025-12-29,completed
500705,1181,2026,1,2025-12-22,2025-12-29,completed
500706,1182,2026,1,2025-12-22,2025-12-29,completed
500707,1186,2026,1,2025-12-21,2025-12-29,completed
500708,1187,2026,1,2025-12-21,2025-12-29,completed
500709,1188,2026,1,2025-12-21,2025-12-29,completed
500710,1189,2026,1,2025-12-23,2025-12-29,completed
500711,1192,2026,1,2025-12-20,2025-12-29,completed
500712,1194,2026,1,2025-12-23,2025-12-29,completed
500713,1195,2026,1,2025-12-23,2025-12-29,completed
500714,1196,2026,1,2025-12-22,2025-12-29,completed
500715,1197,2026,1,2025-12-23,2025-12-29,completed
500716,1198,2026,1,2025-12-22,2025-12-29,cancelled
500717,1199,2026,1,2025-12-21,2025-12-29,completed
500718,1201,2026,1,2025-12-22,2025-12-29,completed
500719,1202,2026,1,2025-12-20,2025-12-29,completed
500720,1203,2026,1,2025-12-23,2025-12-29,completed
500721,1205,2026,1,2025-12-21,2025-12-29,completed
500722,1206,2026,1,2025-12-23,2025-12-29,completed
500723,1207,2026,1,2025-12-23,2025-12-29,completed
500724,1208,2026,1,2025-12-20,2025-12-29,completed
500725,1209,2026,1,2025-12-23,2025-12-29,completed
500726,1210,2026,1,2025-12-20,2025-12-29,completed
500727,1211,2026,1,2025-12-20,2025-12-29,completed
500728,1212,2026,1,2025-12-23,2025-12-29,completed
500729,1214,2026,1,2025-12-21,2025-12-29,completed
500730,1217,2026,1,2025-12-21,2025-12-29,completed
500731,1218,2026,1,2025-12-21,2025-12-29,completed
500732,1219,2026,1,2025-12-22,2025-12-29,failed
500733,1220,2026,1,2025-12-23,2025-12-29,completed
500734,1002,2026,2,2025-12-30,2026-01-05,completed
500735,1004,2026,2,2025-12-27,2026-01-05,completed
500736,1005,2026,2,2025-12-27,2026-01-05,completed
500737,1006,2026,2,2025-12-27,2026-01-05,completed
500738,1007,2026,2,2025-12-27,2026-01-05,completed
500739,1009,2026,2,2025-12-29,2026-01-05,completed
500740,1010,2026,2,2025-12-28,2026-01-05,completed
500741,1011,2026,2,2025-12-28,2026-01-05,completed
500742,1012,2026,2,2025-12-29,2026-01-05,completed
500743,1013,2026,2,2025-12-27,2026-01-05,completed
500744,1015,2026,2,2025-12-28,2026-01-05,completed
500745,1016,2026,2,2025-12-28,2026-01-05,completed
500746,1017,2026,2,2025-12-28,2026-01-05,completed
500747,1018,2026,2,2025-12-28,2026-01-05,completed
500748,1019,2026,2,2025-12-30,2026-01-05,completed
500749,1023,2026,2,2025-12-29,2026-01-05,completed
500750,1026,2026,2,2025-12-29,2026-01-05,completed
500751,1028,2026,2,2025-12-30,2026-01-05,completed
500752,1029,2026,2,2025-12-27,2026-01-05,completed
500753,1030,2026,2,2025-12-28,2026-01-05,completed
500754,1031,2026,2,2025-12-27,2026-01-05,completed
500755,1032,2026,2,2025-12-28,2026-01-05,completed
500756,1033,2026,2,2025-12-30,2026-01-05,completed
500757,1035,2026,2,2025-12-28,2026-01-05,completed
500758,1037,2026,2,2025-12-29,2026-01-05,completed
500759,1038,2026,2,2025-12-30,2026-01-05,completed
500760,1039,2026,2,2025-12-30,2026-01-05,cancelled
500761,1041,2026,2,2025-12-29,2026-01-05,completed
500762,1043,2026,2,2025-12-29,2026-01-05,completed
500763,1044,2026,2,2025-12-28,2026-01-05,completed
500764,1045,2026,2,2025-12-30,2026-01-05,completed
500765,1049,2026,2,2025-12-29,2026-01-05,completed
500766,1050,2026,2,2025-12-29,2026-01-05,completed
500767,1052,2026,2,2025-12-29,2026-01-05,completed
500768,1053,2026,2,2025-12-28,2026-01-05,completed
500769,1054,2026,2,2025-12-29,2026-01-05,completed
500770,1055,2026,2,2025-12-27,2026-01-05,completed
500771,1056,2026,2,2025-12-29,2026-01-05,completed
500772,1058,2026,2,2025-12-27,2026-01-05,completed
500773,1059,2026,2,2025-12-28,2026-01-05,completed
500774,1060,2026,2,2025-12-27,2026-01-05,completed
500775,1061,2026,2,2025-12-29,2026-01-05,completed
500776,1062,2026,2,2025-12-27,2026-01-05,completed
500777,1063,2026,2,2025-12-30,2026-01-05,completed
500778,1064,2026,2,2025-12-30,2026-01-05,completed
500779,1065,2026,2,2025-12-27,2026-01-05,completed
500780,1068,2026,2,2025-12-28,2026-01-05,completed
500781,1069,2026,2,2025-12-27,2026-01-05,completed
500782,1070,2026,2,2025-12-28,2026-01-05,completed
500783,1071,2026,2,2025-12-29,2026-01-05,completed
500784,1072,2026,2,2025-12-29,2026-01-05,completed
500785,1078,2026,2,2025-12-27,2026-01-05,completed
500786,1079,2026,2,2025-12-30,2026-01-05,completed
500787,1080,2026,2,2025-12-27,2026-01-05,completed
500788,1082,2026,2,2025-12-28,2026-01-05,completed
500789,1084,2026,2,2025-12-29,2026-01-05,completed
500790,1085,2026,2,2025-12-29,2026-01-05,completed
500791,1086,2026,2,2025-12-30,2026-01-05,completed
500792,1087,2026,2,2025-12-29,2026-01-05,completed
500793,1089,2026,2,2025-12-30,2026-01-05,completed
500794,1090,2026,2,2025-12-28,2026-01-05,cancelled
500795,1092,2026,2,2025-12-30,2026-01-05,completed
500796,1099,2026,2,2025-12-28,2026-01-05,completed
500797,1101,2026,2,2025-12-27,2026-01-05,completed
500798,1102,2026,2,2025-12-30,2026-01-05,completed
500799,1103,2026,2,2025-12-29,2026-01-05,completed
500800,1104,2026,2,2025-12-28,2026-01-05,completed
500801,1105,2026,2,2025-12-27,2026-01-05,completed
500802,1109,2026,2,2025-12-28,2026-01-05,completed
500803,1111,2026,2,2025-12-27,2026-01-05,completed
500804,1112,2026,2,2025-12-30,2026-01-05,completed
500805,1113,2026,2,2025-12-30,2026-01-05,completed
500806,1114,2026,2,2025-12-30,2026-01-05,completed
500807,1115,2026,2,2025-12-29,2026-01-05,completed
500808,1116,2026,2,2025-12-27,2026-01-05,completed
500809,1117,2026,2,2025-12-29,2026-01-05,completed
500810,1119,2026,2,2025-12-27,2026-01-05,failed
500811,1122,2026,2,2025-12-30,2026-01-05,completed
500812,1124,2026,2,2025-12-27,2026-01-05,completed
500813,1126,2026,2,2025-12-28,2026-01-05,completed
500814,1128,2026,2,2025-12-28,2026-01-05,completed
500815,1130,2026,2,2025-12-27,2026-01-05,cancelled
500816,1132,2026,2,2025-12-27,2026-01-05,completed
500817,1133,2026,2,2025-12-27,2026-01-05,completed
500818,1134,2026,2,2025-12-30,2026-01-05,completed
500819,1135,2026,2,2025-12-30,2026-01-05,completed
500820,1136,2026,2,2025-12-27,2026-01-05,completed
500821,1137,2026,2,2025-12-28,2026-01-05,cancelled
500822,1140,2026,2,2025-12-27,2026-01-05,completed
500823,1141,2026,2,2025-12-28,2026-01-05,completed
500824,1145,2026,2,2025-12-28,2026-01-05,completed
500825,1146,2026,2,2025-12-28,2026-01-05,completed
500826,1147,2026,2,2025-12-30,2026-01-05,completed
500827,1149,2026,2,2025-12-30,2026-01-05,completed
500828,1150,2026,2,2025-12-27,2026-01-05,completed
500829,1152,2026,2,2025-12-27,2026-01-05,completed
500830,1153,2026,2,2025-12-27,2026-01-05,completed
500831,1154,2026,2,2025-12-27,2026-01-05,completed
500832,1155,2026,2,2025-12-30,2026-01-05,completed
500833,1159,2026,2,2025-12-28,2026-01-05,completed
500834,1160,2026,2,2025-12-29,2026-01-05,completed
500835,1161,2026,2,2025-12-27,2026-01-05,completed
500836,1162,2026,2,2025-12-29,2026-01-05,completed
500837,1164,2026,2,2025-12-30,2026-01-05,completed
500838,1165,2026,2,2025-12-27,2026-01-05,completed
500839,1167,2026,2,2025-12-28,2026-01-05,completed
500840,1169,2026,2,2025-12-29,2026-01-05,completed
500841,1170,2026,2,2025-12-29,2026-01-05,completed
500842,1171,2026,2,2025-12-30,2026-01-05,completed
500843,1172,2026,2,2025-12-30,2026-01-05,completed
500844,1173,2026,2,2025-12-28,2026-01-05,completed
500845,1174,2026,2,2025-12-30,2026-01-05,completed
500846,1175,2026,2,2025-12-27,2026-01-05,completed
500847,1176,2026,2,2025-12-28,2026-01-05,completed
500848,1178,2026,2,2025-12-30,2026-01-05,completed
500849,1180,2026,2,2025-12-29,2026-01-05,completed
500850,1182,2026,2,2025-12-28,2026-01-05,completed
500851,1183,2026,2,2025-12-29,2026-01-05,completed
500852,1185,2026,2,2025-12-30,2026-01-05,completed
500853,1186,2026,2,2025-12-29,2026-01-05,completed
500854,1188,2026,2,2025-12-27,2026-01-05,completed
500855,1192,2026,2,2025-12-29,2026-01-05,completed
500856,1194,2026,2,2025-12-29,2026-01-05,completed
500857,1195,2026,2,2025-12-27,2026-01-05,cancelled
500858,1197,2026,2,2025-12-28,2026-01-05,completed
500859,1199,2026,2,2025-12-29,2026-01-05,completed
500860,1200,2026,2,2025-12-28,2026-01-05,completed
500861,1201,2026,2,2025-12-28,2026-01-05,completed
500862,1202,2026,2,2025-12-30,2026-01-05,cancelled
500863,1204,2026,2,2025-12-30,2026-01-05,completed
500864,1205,2026,2,2025-12-30,2026-01-05,completed
500865,1207,2026,2,2025-12-28,2026-01-05,failed
500866,1209,2026,2,2025-12-27,2026-01-05,completed
500867,1210,2026,2,2025-12-30,2026-01-05,completed
500868,1211,2026,2,2025-12-27,2026-01-05,completed
500869,1212,2026,2,2025-12-27,2026-01-05,completed
500870,1213,2026,2,2025-12-29,2026-01-05,completed
500871,1219,2026,2,2025-12-29,2026-01-05,completed
500872,1220,2026,2,2025-12-27,2026-01-05,completed
500873,1003,2026,3,2026-01-04,2026-01-12,completed
500874,1005,2026,3,2026-01-03,2026-01-12,completed
500875,1007,2026,3,2026-01-03,2026-01-12,completed
500876,1008,2026,3,2026-01-06,2026-01-12,completed
500877,1011,2026,3,2026-01-06,2026-01-12,completed
500878,1012,2026,3,2026-01-05,2026-01-12,completed
500879,1013,2026,3,2026-01-05,2026-01-12,completed
500880,1016,2026,3,2026-01-04,2026-01-12,completed
500881,1018,2026,3,2026-01-03,2026-01-12,completed
500882,1019,2026,3,2026-01-04,2026-01-12,completed
500883,1020,2026,3,2026-01-03,2026-01-12,completed
500884,1021,2026,3,2026-01-05,2026-01-12,completed
500885,1024,2026,3,2026-01-05,2026-01-12,completed
500886,1025,2026,3,2026-01-05,2026-01-12,completed
500887,1027,2026,3,2026-01-06,2026-01-12,completed
500888,1029,2026,3,2026-01-05,2026-01-12,completed
500889,1031,2026,3,2026-01-06,2026-01-12,completed
500890,1032,2026,3,2026-01-03,2026-01-12,completed
500891,1033,2026,3,2026-01-03,2026-01-12,completed
500892,1035,2026,3,2026-01-06,2026-01-12,completed
500893,1036,2026,3,2026-01-04,2026-01-12,completed
500894,1037,2026,3,2026-01-04,2026-01-12,completed
500895,1042,2026,3,2026-01-06,2026-01-12,completed
500896,1044,2026,3,2026-01-03,2026-01-12,failed
500897,1049,2026,3,2026-01-03,2026-01-12,completed
500898,1051,2026,3,2026-01-04,2026-01-12,completed
500899,1052,2026,3,2026-01-05,2026-01-12,completed
500900,1053,2026,3,2026-01-03,2026-01-12,completed
500901,1054,2026,3,2026-01-06,2026-01-12,completed
500902,1055,2026,3,2026-01-04,2026-01-12,completed
500903,1058,2026,3,2026-01-05,2026-01-12,completed
500904,1059,2026,3,2026-01-05,2026-01-12,completed
500905,1063,2026,3,2026-01-05,2026-01-12,completed
500906,1064,2026,3,2026-01-03,2026-01-12,cancelled
500907,1067,2026,3,2026-01-03,2026-01-12,completed
500908,1068,2026,3,2026-01-06,2026-01-12,completed
500909,1069,2026,3,2026-01-05,2026-01-12,cancelled
500910,1072,2026,3,2026-01-03,2026-01-12,completed
500911,1074,2026,3,2026-01-06,2026-01-12,completed
500912,1075,2026,3,2026-01-05,2026-01-12,completed
500913,1076,2026,3,2026-01-03,2026-01-12,completed
500914,1077,2026,3,2026-01-06,2026-01-12,completed
500915,1078,2026,3,2026-01-06,2026-01-12,completed
500916,1081,2026,3,2026-01-03,2026-01-12,completed
500917,1083,2026,3,2026-01-04,2026-01-12,completed
500918,1084,2026,3,2026-01-03,2026-01-12,completed
500919,1085,2026,3,2026-01-03,2026-01-12,completed
500920,1089,2026,3,2026-01-05,2026-01-12,completed
500921,1090,2026,3,2026-01-05,2026-01-12,completed
500922,1093,2026,3,2026-01-03,2026-01-12,failed
500923,1094,2026,3,2026-01-04,2026-01-12,completed
500924,1096,2026,3,2026-01-06,2026-01-12,completed
500925,1101,2026,3,2026-01-03,2026-01-12,completed
500926,1102,2026,3,2026-01-03,2026-01-12,completed
500927,1105,2026,3,2026-01-05,2026-01-12,completed
500928,1106,2026,3,2026-01-06,2026-01-12,completed
500929,1108,2026,3,2026-01-03,2026-01-12,completed
500930,1110,2026,3,2026-01-04,2026-01-12,completed
500931,1111,2026,3,2026-01-05,2026-01-12,completed
500932,1115,2026,3,2026-01-03,2026-01-12,completed
500933,1116,2026,3,2026-01-06,2026-01-12,completed
500934,1118,2026,3,2026-01-05,2026-01-12,completed
500935,1120,2026,3,2026-01-04,2026-01-12,completed
500936,1122,2026,3,2026-01-05,2026-01-12,completed
500937,1123,2026,3,2026-01-06,2026-01-12,completed
500938,1124,2026,3,2026-01-06,2026-01-12,completed
500939,1125,2026,3,2026-01-03,2026-01-12,completed
500940,1126,2026,3,2026-01-06,2026-01-12,completed
500941,1127,2026,3,2026-01-03,2026-01-12,completed
500942,1128,2026,3,2026-01-05,2026-01-12,completed
500943,1129,2026,3,2026-01-04,2026-01-12,completed
500944,1130,2026,3,2026-01-04,2026-01-12,completed
500945,1132,2026,3,2026-01-05,2026-01-12,completed
500946,1134,2026,3,2026-01-06,2026-01-12,completed
500947,1136,2026,3,2026-01-04,2026-01-12,completed
500948,1137,2026,3,2026-01-06,2026-01-12,completed
500949,1138,2026,3,2026-01-06,2026-01-12,completed
500950,1139,2026,3,2026-01-05,2026-01-12,completed
500951,1141,2026,3,2026-01-06,2026-01-12,completed
500952,1142,2026,3,2026-01-05,2026-01-12,completed
500953,1143,2026,3,2026-01-03,2026-01-12,completed
500954,1145,2026,3,2026-01-04,2026-01-12,completed
500955,1146,2026,3,2026-01-05,2026-01-12,completed
500956,1148,2026,3,2026-01-03,2026-01-12,completed
500957,1149,2026,3,2026-01-06,2026-01-12,completed
500958,1150,2026,3,2026-01-04,2026-01-12,completed
500959,1152,2026,3,2026-01-05,2026-01-12,cancelled
500960,1153,2026,3,2026-01-03,2026-01-12,completed
500961,1154,2026,3,2026-01-05,2026-01-12,completed
500962,1155,2026,3,2026-01-05,2026-01-12,completed
500963,1156,2026,3,2026-01-05,2026-01-12,completed
500964,1159,2026,3,2026-01-04,2026-01-12,completed
500965,1161,2026,3,2026-01-05,2026-01-12,completed
500966,1162,2026,3,2026-01-05,2026-01-12,completed
500967,1164,2026,3,2026-01-05,2026-01-12,completed
500968,1165,2026,3,2026-01-05,2026-01-12,cancelled
500969,1166,2026,3,2026-01-06,2026-01-12,cancelled
500970,1167,2026,3,2026-01-06,2026-01-12,completed
500971,1168,2026,3,2026-01-03,2026-01-12,completed
500972,1169,2026,3,2026-01-05,2026-01-12,completed
500973,1170,2026,3,2026-01-03,2026-01-12,completed
500974,1171,2026,3,2026-01-03,2026-01-12,completed
500975,1172,2026,3,2026-01-03,2026-01-12,completed
500976,1173,2026,3,2026-01-06,2026-01-12,completed
500977,1176,2026,3,2026-01-06,2026-01-12,completed
500978,1177,2026,3,2026-01-06,2026-01-12,completed
500979,1178,2026,3,2026-01-03,2026-01-12,completed
500980,1180,2026,3,2026-01-05,2026-01-12,completed
500981,1181,2026,3,2026-01-05,2026-01-12,completed
500982,1182,2026,3,2026-01-04,2026-01-12,completed
500983,1183,2026,3,2026-01-04,2026-01-12,completed
500984,1184,2026,3,2026-01-04,2026-01-12,completed
500985,1185,2026,3,2026-01-06,2026-01-12,completed
500986,1187,2026,3,2026-01-03,2026-01-12,completed
500987,1188,2026,3,2026-01-05,2026-01-12,completed
500988,1189,2026,3,2026-01-06,2026-01-12,completed
500989,1191,2026,3,2026-01-03,2026-01-12,completed
500990,1192,2026,3,2026-01-04,2026-01-12,completed
500991,1193,2026,3,2026-01-03,2026-01-12,completed
500992,1194,2026,3,2026-01-06,2026-01-12,failed
